Week_Start,Week_End,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_GWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share
2021-01-10 00:00:00+00:00,2021-01-16 00:00:00+00:00,435.0754999999999,130.93183333333332,152.29941666666664,55.91166666666666,36.45066666666666,20.52658333333333,1.8240833333333333,269.64891666666665,1350.8643333333332,136.10108333333332,-2.4714166666666664,1332.8145,0.0,3829.4371666666666,0.11414696696031235,0.034188184816171786,0.03992465409868391,0.01463824845282963,0.00954123792587123,0.0053548967291934,0.0004753386787902429,0.0708057350957421,0.3516240192529309,0.0354911818952217,-0.0006347405821408682,0.34815186385793695,0.0
2021-01-17 00:00:00+00:00,2021-01-23 00:00:00+00:00,379.1038333333332,331.2473333333333,154.394,57.21274999999999,36.55325,18.218166666666665,1.2794999999999999,381.0745,1076.6096666666665,134.428,-1.3174166666666665,1317.731,0.0,3760.7249999999995,0.1015221727380252,0.08756742075760211,0.041145736943895284,0.015235146333911943,0.009738972997121056,0.0048511845537077,0.000340421741279,0.10150481136162624,0.28571057377671344,0.03571684735903872,-0.0003515912303652416,0.35061399770814683,0.0
2021-01-24 00:00:00+00:00,2021-01-30 00:00:00+00:00,374.86974999999995,369.9273333333333,141.935,55.887499999999996,36.32633333333333,17.688166666666664,0.5950833333333333,355.83391666666665,1360.6294166666664,119.20516666666666,-1.1135833333333331,1239.0578333333333,0.0,3929.109,0.09636065790218988,0.09343562095054739,0.036379523242207286,0.0142622771013139,0.009276201133311143,0.004505424902080085,0.00015127081092091774,0.0907904638066354,0.34516245676073243,0.030043863732968284,-0.000273527513371061,0.31612772817401885,0.0
2021-01-31 00:00:00+00:00,2021-02-06 00:00:00+00:00,470.01833333333326,251.37449999999998,154.82641666666666,52.057333333333325,35.744416666666666,18.85033333333333,2.2569166666666667,269.3960833333333,1213.4484166666666,115.26091666666666,-1.2370833333333333,1236.2344166666664,0.0,3674.222333333333,0.12814304784442437,0.0674422261103663,0.042228411991181644,0.014223519181229828,0.00975255963656203,0.005131152250832401,0.0006121166452873,0.07344862766537484,0.33018889378520433,0.031234601342072572,-0.00033769363866924636,0.3370757428860794,0.0
2021-02-07 00:00:00+00:00,2021-02-13 00:00:00+00:00,483.60783333333325,433.722,163.17724999999996,53.98641666666666,35.407916666666665,23.75358333333333,2.7761666666666667,192.3265,1355.2118333333333,150.8868333333333,-1.6515,901.6584166666667,0.0,3681.202333333333,0.13209694467710326,0.11778586008656879,0.04444873426222364,0.014704357265575186,0.009659254023737286,0.006458618891529258,0.0007542714425671857,0.05240134169960497,0.3666465782509645,0.0410225708761632,-0.00045783372764623585,0.2456190809798345,0.0
2021-02-14 00:00:00+00:00,2021-02-20 00:00:00+00:00,571.5676666666666,446.65441666666663,168.28883333333332,56.14216666666666,35.68408333333333,26.648833333333332,2.648916666666666,192.7628333333333,1354.8653333333332,180.66416666666666,-1.15625,770.2615833333333,0.0,3675.32375,0.15555719269475338,0.12248037163776972,0.04587617048059838,0.015308027829966287,0.009737563075009628,0.007243080774901643,0.0007212182920951,0.05255804825452986,0.3680122210241902,0.04888350688886463,-0.00029701981503812855,0.20957842684010752,0.0
2021-02-21 00:00:00+00:00,2021-02-27 00:00:00+00:00,689.3520833333332,326.969,168.87133333333333,58.36966666666666,36.971,24.085,3.142166666666666,192.7645,1251.5379166666664,122.60483333333332,-1.554,880.11875,0.0,3608.632583333333,0.19126651446010076,0.09066721738400604,0.04688495269847444,0.016214355714650658,0.010259333774491472,0.006678626406746528,0.0008718918466223715,0.053528638718693004,0.3465249307454865,0.033900809259903415,-0.000437724283285,0.24412645426263394,0.0
2021-02-28 00:00:00+00:00,2021-03-06 00:00:00+00:00,637.29275,273.5098333333333,122.40508333333332,48.02358333333333,35.97483333333333,24.380333333333333,3.084333333333333,192.59099999999998,1352.7110833333334,177.7845,-2.322833333333333,951.6318333333332,0.0,3696.8724999999995,0.17345145808447615,0.0753203680005319,0.03342051230440557,0.013114023615009771,0.009770598677695185,0.006601231555864086,0.0008421812291619001,0.05231330389404455,0.36457400543085555,0.047703367288011035,-0.0006309622210208751,0.2565042089422999,0.0
2021-03-07 00:00:00+00:00,2021-03-13 00:00:00+00:00,569.8333333333333,462.07258333333334,150.69091666666665,43.78225,35.81833333333333,26.040666666666663,3.108583333333333,192.44075,1382.8681666666664,156.97608333333332,-2.266083333333333,905.8286666666667,0.0,3790.8629166666665,0.15083391554308048,0.12363799867481519,0.039745329637645925,0.011639391816345799,0.0094896419358273,0.006871758593608672,0.0008228373964767429,0.050960263203360126,0.3624901921074901,0.041265282414884266,-0.0006057947679962621,0.23899126911099972,0.0
2021-03-14 00:00:00+00:00,2021-03-20 00:00:00+00:00,585.20325,431.1843333333333,167.63233333333332,42.696416666666664,36.141416666666665,26.00708333333333,2.412833333333333,191.34166666666667,1276.9855,157.48825,-0.4756666666666666,948.95625,0.0,3730.5799166666666,0.15733116659829238,0.11852738287284252,0.04510957267583469,0.0115066050781516,0.009730626077256157,0.0069931781111999426,0.0006475851576993,0.0514973568934721,0.33991283720870996,0.0419423358027475,-0.00011741413577691221,0.2539360558966854,0.0
