Week_Start,Week_End,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_TWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share
2020-09-20 00:00:00+00:00,2020-09-26 00:00:00+00:00,0.6371159166666667,0.3678733333333333,0.16077758333333333,0.05596483333333333,0.0351295,0.03636758333333333,0.0026427499999999997,0.3708874166666666,1.4345097499999997,0.21522225,-0.0007763333333333332,1.325767083333333,0.0,4.542355083333333,0.1404961844986829,0.0806781058288701,0.0354673264523832,0.0123460800372534,0.0077471440056882,0.008001248556136,0.0005842011851987,0.0817724204469183,0.3156425174803786,0.047196732196525,-0.0001737796754588,0.292191170708313,0.0
2020-09-27 00:00:00+00:00,2020-10-03 00:00:00+00:00,0.616476,0.13509258333333332,0.13668075,0.05514566666666666,0.034248916666666664,0.03335583333333333,0.0017824999999999998,0.3489525,2.0994695833333332,0.21405533333333326,-0.0007383333333333332,1.4161804166666665,0.0,5.040252166666666,0.1230310919643721,0.0276697458393154,0.0273086937736065,0.0109666960016789,0.0068404246022105,0.0066422669525371,0.0003582376524627,0.0695266431576876,0.414387752243844,0.0420457540768944,-0.0001480193939861,0.281964764629969,0.0
2020-10-04 00:00:00+00:00,2020-10-10 00:00:00+00:00,0.5177675,0.2855824166666666,0.15171516666666665,0.039586416666666666,0.034485333333333326,0.032451916666666664,0.0018388333333333332,0.18792908333333327,1.7287781666666664,0.22672550000000002,-0.0006255833333333332,1.1957985833333333,0.0,4.368042,0.1189792131782483,0.0679766673860619,0.0350853913478144,0.0091243307459961,0.0079323417574755,0.0074338409933271,0.0004269712855718,0.0431924200583325,0.3925269116585741,0.0519703248739757,-0.0001437661568642,0.2734829993044018,0.0
2020-10-11 00:00:00+00:00,2020-10-17 00:00:00+00:00,0.5752923333333333,0.12471816666666666,0.16815875,0.04566125,0.0332695,0.03108325,0.0025289166666666663,0.10883316666666666,1.9903285833333328,0.24302275,-0.0007169999999999999,1.241786,0.0,4.5354650833333325,0.1279057141328682,0.0290141193008225,0.0373879808710612,0.0101412934714861,0.0074178217297729,0.0069013238004584,0.0005626295688831,0.0248256572781593,0.4363805266395268,0.0535031449930581,-0.0001573876061054,0.2726487812237348,0.0
2020-10-18 00:00:00+00:00,2020-10-24 00:00:00+00:00,0.5077073333333333,0.236006,0.16176583333333333,0.03964125,0.032203916666666665,0.028212749999999998,0.003086083333333333,-0.004985666666666666,1.9124031666666665,0.20634966666666665,-0.0005450833333333334,1.0700474999999998,0.0,4.16397175,0.1215911453516233,0.057438407075275,0.0390374889385972,0.0095237903660685,0.0077748615738572,0.0067825681441289,0.0007437491117912,-0.0012019697607697,0.458289132154099,0.0493983041399758,-0.0001285319764582,0.257616666228699,0.0
2020-10-25 00:00:00+00:00,2020-10-31 00:00:00+00:00,0.4935828333333333,0.18350558333333333,0.12676208333333333,0.03950616666666667,0.03111683333333333,0.022838083333333335,0.002857583333333333,-0.006961166666666666,1.7227445833333335,0.19308250000000002,0.0005402499999999999,1.0103705833333332,0.0,3.745266,0.1316819565875619,0.0502576980713825,0.0337976599440235,0.0105529263457361,0.0083288852503074,0.0060875482983587,0.0007651274660546,-0.0018586073907638,0.4590829396824967,0.0513741535500793,0.0001417424685209,0.2698906076973836,0.0
2020-11-01 00:00:00+00:00,2020-11-07 00:00:00+00:00,0.406706,0.20459116666666666,0.1666775,0.04332341666666667,0.03143433333333333,0.021185,0.002717666666666667,0.07423108333333334,1.7898225833333332,0.1792218333333333,0.0010240833333333332,1.0050019999999997,0.0,3.847326333333333,0.1059326334891428,0.0539408531395659,0.0435062555690772,0.0112531144696947,0.0081951952749714,0.0055362052436099,0.000713187269784,0.0193468150231921,0.4637305581583594,0.0468293149869506,0.0002705073305605,0.2615120548958256,0.0
2020-11-08 00:00:00+00:00,2020-11-14 00:00:00+00:00,0.4911504166666666,0.26896974999999995,0.17065649999999996,0.03166575,0.03154675,0.019703166666666664,0.003197416666666666,0.1874030833333333,1.4025644166666666,0.19992724999999997,-0.0005406666666666666,1.0997909166666666,0.0,3.81965675,0.1283285476662642,0.072040773752245,0.0447860925203409,0.008310196998783,0.0082858105986185,0.0051691862725564,0.0008386075988602,0.049183962585652,0.3658367880539567,0.0522583086913764,-0.0001380115048193,0.2879999187112479,0.0
2020-11-15 00:00:00+00:00,2020-11-21 00:00:00+00:00,0.4416943333333333,0.2089610833333333,0.16772941666666663,0.03537858333333333,0.03311025,0.027270666666666662,0.0030368333333333332,0.19014699999999998,1.509779833333333,0.19906241666666666,-0.0006235,1.0668609166666663,0.0,3.808138416666666,0.1167080352058938,0.0542522618488638,0.0441315737752575,0.0092877091890312,0.0087147762078245,0.007152594631817,0.0007989443385718,0.0500182077222279,0.3958647059200673,0.0522871940767133,-0.0001678652793375,0.2804364902444895,0.0
2020-11-22 00:00:00+00:00,2020-11-28 00:00:00+00:00,0.4777923333333333,0.2994841666666666,0.17140291666666668,0.04311808333333333,0.0332905,0.030944666666666662,0.0032306666666666664,0.22827566666666663,1.27707675,0.19525966666666664,-0.0008895833333333333,1.09193875,0.0,3.77041775,0.1269267216816026,0.0789541308321765,0.0455665986812838,0.0114752867174137,0.0088491985956337,0.0082083427301793,0.0008566488000124,0.0609506006533919,0.3383757856694507,0.0517625970563729,-0.0002395633520273,0.289699637642103,0.0
