Week_Start,Week_End,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_GWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share,bev
2022-03-13 00:00:00+00:00,2022-03-19 00:00:00+00:00,653.4964166666670,462.11133333333300,146.2698333333330,48.51833333333330,33.732,25.6615,1.7130000000000000,354.1335833333330,957.1834166666670,222.85641666666700,19.421166666666700,899.7820000000000,0.0,3638.5250000000000,0.17844336357180000,0.12849084334897300,0.040276565392374600,0.013340396791904500,0.0093204188085065,0.0070642665788827400,0.0004691060166349140,0.0977159917629352,0.262604457504272,0.06128516353153200,0.005307255066987030,0.2471708133996020,0.0,566043
2022-03-20 00:00:00+00:00,2022-03-26 00:00:00+00:00,779.3638333333330,370.13825,132.9175833333330,41.58033333333330,32.53658333333330,29.079666666666700,1.679583333333330,335.2353333333330,1066.5521666666700,248.66233333333300,18.329583333333300,826.1420833333330,0.04600000000000000,3703.9369166666700,0.20959606292236100,0.10354782714632600,0.03604017053154810,0.01130514277966250,0.008831072519688560,0.007865418498194,0.00045782963374161400,0.09083490722421620,0.28796846505071400,0.0670875442013207,0.004957522700200720,0.22014247897343500,1.25046288857654E-05,570667
2022-03-27 00:00:00+00:00,2022-04-02 00:00:00+00:00,731.4065,517.3138333333330,135.39466666666700,42.56608333333330,32.892916666666700,32.37316666666670,2.16425,189.582,874.8410833333330,283.1988333333330,20.726666666666700,923.7784166666670,0.04741666666666670,3577.1822500000000,0.20530007851991100,0.14475054978594500,0.03792023224680760,0.011924317023414700,0.009211056424473760,0.009048506196237090,0.0006029260924309290,0.05310067382551270,0.24523161233071900,0.07925297437210000,0.005803572365786800,0.25652630726074600,1.27036527123003E-05,575291
2022-04-03 00:00:00+00:00,2022-04-09 00:00:00+00:00,815.6584166666670,557.4124166666670,137.15575,35.558416666666700,26.920166666666700,30.924333333333300,1.3600833333333300,190.24116666666700,942.6719166666670,284.9993333333330,22.55108333333330,1075.2518333333300,0.0,3881.876083333330,0.21002750947362100,0.1506156242839160,0.035705702225402700,0.0092277617296099,0.007053737088795540,0.008017656521014090,0.0003532106662068710,0.04947555958745800,0.23698262624092200,0.0737463688154315,0.005901062256897460,0.2756097365432520,0.0,579916
2022-04-10 00:00:00+00:00,2022-04-16 00:00:00+00:00,725.3940000000000,690.6047500000000,136.78625,40.92683333333330,30.22833333333330,31.40033333333330,0.8496666666666670,190.73925000000000,1139.5889166666700,240.85841666666700,25.365750000000000,582.0674166666670,0.0,3593.3636666666700,0.2019583485219000,0.19334718311565100,0.03816697914393300,0.011421857490500500,0.008433765749034460,0.008750077640446610,0.00023821275597780500,0.0532110559566959,0.3156125398459430,0.0670394576478973,0.0071054316751249400,0.16238518439627600,0.0,584540
2022-04-17 00:00:00+00:00,2022-04-23 00:00:00+00:00,780.0945833333330,683.9600833333330,135.28316666666700,44.77175,28.84,33.39775,0.7678333333333330,192.9645833333330,1162.3508333333300,261.9103333333330,23.563166666666700,483.7448333333330,0.0,3553.338333333330,0.22031518980996900,0.19218141285290300,0.03822761527800580,0.012650843021397300,0.008159711572743210,0.0094315961097879,0.00021728921597982600,0.054561066529432300,0.32508510576306000,0.07383909190683570,0.0066702625107884,0.13717189236703800,0.0,589164
2022-04-24 00:00:00+00:00,2022-04-30 00:00:00+00:00,886.24275,547.6100833333330,134.62125000000000,41.60975,30.550750000000000,38.00675,1.5917500000000000,247.92450000000000,1248.8531666666700,278.0564166666670,21.89425,379.6373333333330,0.0,3656.2789166666700,0.24362137094254300,0.14909794880569400,0.03694279174152980,0.0114315847756265,0.008380853654203410,0.010389776784746800,0.0004335494038991430,0.06822533486905400,0.34132007354486300,0.07608441335079360,0.006072499650121540,0.10277434622620800,0.0,593788
2022-05-01 00:00:00+00:00,2022-05-07 00:00:00+00:00,893.3675833333330,626.0891666666670,126.54841666666700,36.25791666666670,32.69,38.933833333333300,1.1759166666666700,382.20825000000000,1065.4313333333300,294.03075000000000,24.982750000000000,444.479,0.0,3742.619333333330,0.23835239490760000,0.16994546394370400,0.034015378598133500,0.009755564324387520,0.008787713788732240,0.010437984509384100,0.0003189814603581710,0.10262089641458000,0.2824764305137480,0.078510203201551,0.006705743561356690,0.11818496698567800,0.0,598412
2022-05-08 00:00:00+00:00,2022-05-14 00:00:00+00:00,863.104,616.6873333333330,131.946,42.6525,32.020583333333300,39.09925,1.17125,382.99016666666700,822.9931666666670,302.03300000000000,28.255333333333300,643.3744166666670,0.0,3695.9730000000000,0.23297828072325100,0.17015728456070900,0.03580279427368600,0.011549320544328600,0.008698362397284610,0.010646238164054500,0.0003179528327706710,0.10400340629688100,0.2211702271559540,0.0818615529300089,0.007618021316025100,0.17298184396775100,0.0,603036
2022-05-15 00:00:00+00:00,2022-05-21 00:00:00+00:00,987.6834166666670,692.9214166666670,134.54541666666700,46.00491666666670,30.808083333333300,34.93075,1.5359166666666700,382.1165833333330,915.4103333333330,260.1055833333330,27.41458333333330,682.27575,0.0,3956.086083333330,0.24998420689775700,0.174769440414005,0.0341049473050114,0.011648883172469000,0.007821213106209930,0.008834130234691240,0.0003935451038393290,0.09682656674613930,0.231116809558346,0.06578293242234080,0.0069632606286323900,0.1725138515898610,0.0,607660
2022-05-22 00:00:00+00:00,2022-05-28 00:00:00+00:00,968.3170000000000,563.245,150.21308333333300,48.33658333333330,33.513416666666700,38.28616666666670,1.7930833333333300,381.74591666666700,1099.8645833333300,251.83991666666700,28.1125,812.4593333333330,0.0,4114.882,0.2362280356929870,0.14185966662939900,0.0367960662684461,0.011900458936107300,0.008228475764848690,0.009343150083715160,0.0004445480900286,0.09361208921119090,0.2624561867931630,0.06063868435931730,0.007033141845057190,0.19714844533899400,0.0,612284
2022-05-29 00:00:00+00:00,2022-06-04 00:00:00+00:00,922.3115833333330,659.425,149.8888333333330,60.15483333333330,33.05658333333330,42.54475,2.4414166666666700,382.39675000000000,859.2850833333330,257.52691666666700,20.6755,865.14375,0.0,3944.9132500000000,0.23300501251836500,0.17077215701498300,0.03833153368431190,0.0153808986611281,0.008471880760441460,0.010898122472597300,0.0006270342864367570,0.09787308313813260,0.2146257614647850,0.06422130532448930,0.0052125694491208100,0.22144440347221300,0.0,616908
2022-06-05 00:00:00+00:00,2022-06-11 00:00:00+00:00,1023.4705833333300,653.78825,125.18733333333300,55.27325,29.798166666666700,41.61716666666670,1.63625,381.8460833333330,1384.0648333333300,332.6069166666670,24.60458333333330,770.1516666666670,0.0,4563.9665,0.22539792250631300,0.1464039934649640,0.027691765606000900,0.012258318853686900,0.006606061284908000,0.009173317495143190,0.0003559279876878710,0.08432780789236880,0.2973745667544980,0.07243983795958050,0.005464252796355930,0.17068613258057100,0.0,621532
