Date,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_MWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share
2023-06-12 00:00:00-07:00,151061.5,90566.33333333333,18900.416666666664,4972.666666666666,5237.0,7903.083333333333,75.75,54031.416666666664,161387.0833333333,77658.16666666666,1503.8333333333333,21188.083333333332,0.0,555607.25,0.27188540106343106,0.16300423245616993,0.03401758466374703,0.008949967205551522,0.00942572293648076,0.014224226435730155,0.0001363373138129497,0.09724750112002077,0.29046972179238717,0.13977169424385058,0.002706648146389978,0.03813500153810688,0.0
2023-06-13 00:00:00-07:00,163840.66666666666,80547.0,18494.0,4753.75,5274.166666666666,8131.5,78.25,53987.58333333333,131346.8333333333,78180.08333333333,-1001.25,70012.75,0.0,569137.5,0.28787536696609634,0.14152467549581604,0.03249478377369265,0.008352551009202522,0.009266946329606934,0.014287408578770509,0.0001374887439327052,0.09485859451069967,0.23078225092061816,0.13736589722752995,-0.0017592409567108124,0.12301552788210231,0.0
2023-06-14 00:00:00-07:00,161148.5833333333,85855.25,18207.166666666664,5376.666666666666,5304.0,8296.416666666666,64.33333333333333,54051.25,125863.66666666666,74005.0,-446.3333333333333,94351.58333333333,0.0,592462.4166666666,0.27199798468229136,0.14491256759043367,0.030731344562081223,0.009075118548307353,0.008952466605125024,0.01400327925160935,0.00010858635336784373,0.09123152537523829,0.21244160494568642,0.12491087690653796,-0.0007533529904639521,0.15925328034169256,0.0
2023-06-15 00:00:00-07:00,162000.66666666666,108436.25,18479.666666666664,6090.166666666666,5214.25,8171.083333333333,72.83333333333333,53977.83333333333,141810.16666666666,83276.41666666666,4497.416666666666,59691.83333333333,0.0,602498.25,0.26888155553425536,0.1799777011800449,0.03067173500780569,0.010108189802487668,0.00865438198368211,0.013562003430438733,0.00012088555167310996,0.08959002508859291,0.23537025487902521,0.13821852041340643,0.007464613659320448,0.0990738700624165,0.0
2023-06-16 00:00:00-07:00,153378.8333333333,70895.58333333333,17960.333333333332,6195.916666666666,5181.5,8224.25,83.75,53903.5,159033.3333333333,84357.25,791.4166666666666,81885.75,0.0,603117.5833333333,0.2543100011868885,0.11754852667618297,0.029779157215197537,0.01027314878207138,0.00859119372935985,0.013636229861755814,0.00013886181121950932,0.08937477780383069,0.2636854532649866,0.13986866297906808,0.0013122095732852536,0.13577078875304996,0.0
2023-06-17 00:00:00-07:00,158049.0,74882.91666666666,18755.25,6157.5,5245.0,8195.25,85.0,54011.83333333333,135787.66666666666,75315.58333333333,2370.2499999999995,76466.58333333333,0.0,567782.8333333333,0.2783617093037626,0.13188654582429843,0.03303243581686308,0.01084481537395313,0.009237686826858979,0.014433775589669408,0.00014970512493479756,0.09512762655440153,0.23915423062279975,0.13264857426416263,0.004174571439725928,0.13467575777945617,0.0
2023-06-18 00:00:00-07:00,138909.25,103771.0,19882.5,6146.333333333333,5297.0,8171.166666666666,73.58333333333333,54069.83333333333,108852.5,63674.5,-2857.4166666666665,65538.33333333333,0.0,521405.4166666666,0.26641313181601334,0.19902171454873968,0.038132515245254614,0.011788012047566953,0.010159081265138373,0.01567142650512677,0.00014112498831283718,0.10370017572698148,0.20876748978921555,0.12212090240080296,-0.005480220525774489,0.12569553602323208,0.0
2023-06-19 00:00:00-07:00,139764.91666666666,118608.41666666666,19418.333333333332,6132.666666666666,5268.0,8229.0,69.41666666666667,54155.83333333333,116890.75,69153.91666666666,-1631.5833333333333,68502.5,0.0,548668.0833333333,0.2547349133515299,0.21617517087212867,0.03539176767010171,0.01117737089682484,0.00960143328913033,0.0149981386743078,0.00012651850686290757,0.0987041801380525,0.21304455927133847,0.12603961988555012,-0.002973716501643298,0.12485235077612955,0.0
2023-06-20 00:00:00-07:00,154779.0,112018.08333333333,19345.0,6541.5,5266.25,8312.5,77.91666666666667,54332.416666666664,125015.91666666666,72164.58333333333,4403.083333333333,46691.83333333333,0.0,555824.75,0.2784672686849587,0.20153489626601429,0.03480413565606785,0.011768997332342613,0.009474659053955406,0.014955253431949549,0.00014018207477566746,0.09775098476033438,0.22491966517623885,0.12983333925546375,0.007921711534675873,0.08400459557321499,0.0
2023-06-21 00:00:00-07:00,162597.75,79925.08333333333,19870.333333333332,6395.25,5309.666666666666,8342.166666666666,61.83333333333333,54353.416666666664,164999.0,73268.5,500.1666666666666,30339.333333333332,0.0,563747.4166666666,0.28842305116254047,0.14177463340925878,0.035246872528166794,0.011344176152174534,0.009418520617019826,0.014797702694572585,0.00010968269034196608,0.09641448467834812,0.2926824941843784,0.1299668926790352,0.0008872176650033428,0.05381724587355833,0.0
