Week_Start,Week_End,Solar,Wind,Geothermal,Biomass,Biogas,Small Hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other,CAISO_Load_MWh,Solar_share,Wind_share,Geothermal_share,Biomass_share,Biogas_share,Small Hydro_share,Coal_share,Nuclear_share,Natural Gas_share,Large Hydro_share,Batteries_share,Imports_share,Other_share
2018-04-15 00:00:00+00:00,2018-04-21 00:00:00+00:00,585256.9166666666,360536.4166666666,154720.0833333333,38506.33333333333,36854.916666666664,82334.41666666666,805.0,382288.99999999994,723009.5833333333,481464.4166666666,-334.5833333333333,962230.0833333333,0.0,3770474.1666666665,0.15538420153984076,0.0953838432892705,0.04112464677829415,0.01024955205695867,0.009817999674709957,0.02185656235310463,0.0002146845119698143,0.10155345841108776,0.19159612009055643,0.12787356534645444,-8.932762590845421e-05,0.25484203164832103,0.0
2018-04-22 00:00:00+00:00,2018-04-28 00:00:00+00:00,686461.9999999999,413210.75,152830.0833333333,45237.58333333333,39954.416666666664,81990.66666666666,2187.25,383313.25,821474.4166666666,453813.4166666666,-273.0833333333333,866967.25,0.0,3922062.6666666665,0.1754385231076658,0.10591888650168961,0.039101707737611714,0.0116046756529974,0.010227032661030214,0.020948290236345115,0.0005622352293639857,0.09806125688940785,0.20673075710219768,0.11612485036908704,-6.627302941340785e-05,0.2217126765396095,0.0
2018-04-29 00:00:00+00:00,2018-05-05 00:00:00+00:00,604707.8333333333,431689.5833333333,156896.91666666666,51415.25,40545.58333333333,87256.33333333333,3466.1666666666665,383373.5,742636.25,424413.0,-311.91666666666663,1089159.9166666665,0.0,3947387.5,0.15318806913259905,0.1110626579478139,0.03986567774226313,0.013095450792951172,0.010301405444651829,0.022169791810307,0.0008819793793060428,0.09745147746666001,0.18625685878143225,0.10746501080618598,-7.916188764693005e-05,0.27585283057132226,0.0
2018-05-06 00:00:00+00:00,2018-05-12 00:00:00+00:00,674090.5833333333,538273.75,149598.99999999997,48233.416666666664,38598.75,87796.0,3420.1666666666665,383663.6666666666,770493.9999999999,390894.25,-426.41666666666663,1094379.8333333333,0.0,4095837.583333333,0.1644892341003072,0.13091008412626978,0.03669336608109468,0.011814290892526657,0.009461569901642871,0.021487454070107843,0.0008388013790158143,0.09393293763703899,0.1872933666479407,0.09577225504224618,-0.0001050265231316019,0.2678059711801087,0.0
2018-05-13 00:00:00+00:00,2018-05-19 00:00:00+00:00,708218.25,561710.75,154845.0,50704.416666666664,39196.33333333333,82828.0,3774.666666666666,382918.5833333333,542592.0,449677.83333333326,-226.24999999999997,1015232.75,0.0,3948028.75,0.1792743252574667,0.14302040445663253,0.039321157571245755,0.012894176357999599,0.009945257505867128,0.021042708317415313,0.0009575320932929144,0.09723863217752295,0.13708721520102504,0.11390866149309782,-5.8197044766261694e-05,0.2566750914564279,0.0
2018-05-20 00:00:00+00:00,2018-05-26 00:00:00+00:00,678521.1666666665,511104.49999999994,159196.49999999997,51654.666666666664,39437.25,81424.33333333333,3263.916666666666,383181.6666666666,601081.8333333333,420566.6666666666,-74.08333333333334,1081334.5,0.0,3964065.833333333,0.1714534820533382,0.13037840147001684,0.04031113119669115,0.013090371515673386,0.009971938215982643,0.020612171785269716,0.0008266415314650286,0.09695615467107115,0.15004767762248608,0.10609902068098752,-1.6469575759834775e-05,0.2722405499628251,0.0
2018-05-27 00:00:00+00:00,2018-06-02 00:00:00+00:00,737252.1666666666,380638.4166666666,164306.75,57250.58333333333,39634.75,78766.41666666666,2963.833333333333,370202.25,678248.3333333333,441927.6666666666,34.08333333333333,1179504.75,0.0,4098091.416666666,0.18100343053325743,0.09381972208751754,0.040322542498803605,0.0140473442409918,0.009729364834519628,0.019324274560744713,0.0007264595312600285,0.09083938510255019,0.1628261082030908,0.10817466069352541,1.3119620459988744e-05,0.28709446587914805,0.0
2018-06-03 00:00:00+00:00,2018-06-09 00:00:00+00:00,756114.9999999999,523239.24999999994,163971.66666666666,63949.33333333333,40262.08333333333,68101.41666666666,3301.4166666666665,383036.49999999994,713373.1666666666,461519.4166666666,-108.66666666666664,1216971.3333333333,0.0,4367683.583333333,0.17328107637279028,0.12032092444544473,0.037584699336856896,0.01466364481656183,0.009228776899722114,0.015581350623571728,0.0007563968256119714,0.08778961823901145,0.1625878510241933,0.10570837967014565,-2.4169310413262015e-05,0.27852513327711104,0.0
2018-06-10 00:00:00+00:00,2018-06-16 00:00:00+00:00,715189.1666666666,391586.3333333333,160234.66666666666,63763.33333333333,40612.83333333333,62989.08333333333,2949.333333333333,383100.5833333333,1097908.1666666665,445133.8333333333,-647.7499999999999,1202418.6666666665,0.0,4553667.5,0.15820705515580127,0.08868012991788414,0.03555486872312704,0.014142299874845329,0.008994786810699486,0.013921796007315215,0.0006535861008357286,0.0848552512615448,0.23563349300448472,0.09772241768277919,-0.00015025345794566139,0.26463138935988867,0.0
2018-06-17 00:00:00+00:00,2018-06-23 00:00:00+00:00,764434.1666666666,458222.24999999994,161637.75,61021.49999999999,39750.666666666664,70083.58333333333,2962.9166666666665,382522.0,1044365.5833333331,414005.6666666666,-372.3333333333333,1131289.8333333333,0.0,4508675.166666666,0.17044937093996232,0.10319588826382399,0.03620043632172425,0.013654215839725915,0.008893561143744658,0.015640048852760272,0.0006632387181382999,0.0855864780032417,0.22719976200472103,0.0922807760055721,-8.151053406203091e-05,0.2510781250488267,0.0
2018-06-24 00:00:00+00:00,2018-06-30 00:00:00+00:00,771957.5833333333,519509.6666666666,162918.41666666666,60040.666666666664,39365.33333333333,62675.166666666664,2347.6666666666665,381068.1666666666,1139528.3333333333,387392.9166666666,-383.5833333333333,1129366.5833333333,0.0,4641265.416666666,0.16649209301853254,0.11190417794126939,0.03514417641172183,0.012950444094939343,0.0084933151028075,0.013541247336410185,0.0005062649668241,0.08219371272425605,0.24559109848227428,0.08362144841825657,-8.446265906154349e-05,0.24282146985863523,0.0
2018-07-01 00:00:00+00:00,2018-07-07 00:00:00+00:00,726194.4999999999,374883.4166666666,165467.66666666666,59713.5,35557.666666666664,71049.83333333333,1790.4166666666665,380389.58333333326,1568910.3333333333,434242.8333333333,-536.75,1160498.75,0.0,4967526.166666666,0.1489068993045997,0.07730294654706028,0.03369834885089073,0.01214891944132697,0.007236697239530829,0.014367489293722743,0.00036239712425974283,0.0774467440313945,0.30994446726725183,0.08764043656566299,-0.0001097437292258306,0.23333763595834908,0.0
2018-07-08 00:00:00+00:00,2018-07-14 00:00:00+00:00,614110.8333333333,349542.9166666666,162180.0,61987.33333333333,37196.75,75779.08333333333,2689.583333333333,381625.4166666666,2051883.9999999998,437041.24999999994,-444.16666666666663,1439560.583333333,0.0,5588125.916666666,0.11014437890766839,0.0630188825357397,0.029056328110550013,0.011092433959287098,0.0066627603206513425,0.013564729631715214,0.0004809782579377857,0.0683477896032624,0.36658462303904027,0.07811412349547296,-8.04748927659035e-05,0.2575304818524246,0.0
2018-07-15 00:00:00+00:00,2018-07-21 00:00:00+00:00,648454.1666666666,370042.0833333333,162195.91666666663,63709.08333333333,37323.08333333333,72682.41666666666,3245.583333333333,381040.5833333333,1959754.0,440698.8333333333,-525.0,1362952.25,0.0,5476090.0,0.1184339051625558,0.06792739041688504,0.029679115239163285,0.011642739405147044,0.006829407603651672,0.013288180550182457,0.0005944719647658714,0.0696969048521983,0.35761081404833794,0.08023949284173218,-9.483330058841563e-05,0.24894285808177058,0.0
2018-07-22 00:00:00+00:00,2018-07-28 00:00:00+00:00,684652.75,431966.0,163313.66666666666,65044.08333333333,38455.166666666664,73219.5,3450.833333333333,381713.0,2361630.9166666665,497815.9166666666,-423.08333333333337,1091319.0,0.0,5759711.583333333,0.11940277332812439,0.07506718392674146,0.028464916548056284,0.0113410545168923,0.006710149122044329,0.012768457470286142,0.0006013188898854571,0.06653372761316487,0.4080196312055388,0.08618650662104843,-7.10084614519652e-05,0.1907861654157781,0.0
2018-07-29 00:00:00+00:00,2018-08-04 00:00:00+00:00,633538.3333333333,439501.25,164364.25,59786.916666666664,38748.916666666664,76695.16666666666,2718.4999999999995,381234.4166666666,2206578.9166666665,462000.58333333326,-379.58333333333337,1213303.0833333333,0.0,5628935.083333333,0.1127675824245851,0.07839694580426573,0.0292546041381544,0.010638763159621558,0.006897328374058399,0.013641366232605256,0.00048417918822479995,0.06786125153323512,0.3915841014283502,0.08204100743849903,-6.484814018554431e-05,0.2152880474237984,0.0
2018-08-05 00:00:00+00:00,2018-08-11 00:00:00+00:00,647254.9166666666,401686.1666666666,163124.66666666666,60187.66666666666,39039.416666666664,67205.83333333333,2972.2499999999995,381047.4166666666,2300801.75,455935.4166666666,-566.9166666666666,1180729.5833333333,0.0,5665401.5,0.11489557980219753,0.07208442504418365,0.028891577414545684,0.010648536162305029,0.006914208333389185,0.011904789629774442,0.0005270756426001001,0.06745089376531742,0.40406337097208966,0.08049686521246002,-0.00010059337164763707,0.20837459714180456,0.0
2018-08-12 00:00:00+00:00,2018-08-18 00:00:00+00:00,644961.6666666666,372404.24999999994,160193.0833333333,62578.83333333333,39082.166666666664,64127.58333333333,3111.333333333333,376857.75,1981165.9999999998,397206.83333333326,-514.8333333333333,1364590.5833333333,0.0,5419481.583333333,0.11903962652051568,0.06890232575405211,0.029585365086053056,0.011557626435137084,0.007217923577370386,0.0118293787987833,0.0005747468223753143,0.06958924295773054,0.36529905672804014,0.07328731115978661,-9.327873360789921e-05,0.2517933643069596,0.0
2018-08-19 00:00:00+00:00,2018-08-25 00:00:00+00:00,663897.4166666666,399449.33333333326,156133.75,58025.58333333333,39762.666666666664,66466.33333333333,3257.833333333333,377379.5,1662354.5,411204.08333333326,-420.75,1316143.0,0.0,5127112.333333333,0.12974150784875502,0.07809017114903197,0.030543161130116642,0.011364643519006198,0.007775030351549201,0.01296708020997703,0.0006370380271652858,0.07377433998490338,0.32245618021374256,0.0803429349064838,-8.181176965470772e-05,0.2575308475611316,0.0
2018-08-26 00:00:00+00:00,2018-09-01 00:00:00+00:00,662984.3333333333,483903.0833333333,163243.25,63118.74999999999,39602.916666666664,60512.66666666666,3144.083333333333,378222.1666666666,1255344.4166666665,385989.99999999994,-489.49999999999994,1305406.5833333333,0.0,4781141.75,0.13905095228148215,0.10181166708114513,0.03421203001598398,0.013243911537693201,0.008302523680431956,0.0126664785736494,0.0006589011079862143,0.07926936773236903,0.26167637734897176,0.0807655702522138,-0.00010376540057895746,0.2726711659467095,0.0
2018-09-02 00:00:00+00:00,2018-09-08 00:00:00+00:00,641271.9166666666,265184.25,160761.5833333333,65078.83333333333,39406.58333333333,58290.416666666664,3019.583333333333,378713.58333333326,1646005.75,397504.9166666666,-422.16666666666663,1181973.75,0.0,4811292.583333333,0.13377967115565467,0.055278367166890316,0.033522539854977426,0.013588808771758972,0.008221326025334,0.012156145404326956,0.0006309583692519286,0.07895887992277417,0.34017010976644363,0.08252230339572764,-8.461469365165172e-05,0.24661361654817973,0.0
